userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,search_text,city,parish,event_type
,2026-06-04 04:12:48.454000+00:00,738ed799-cd25-474b-a8ab-9b4205f12d4c,ajs-next-1780546368454-db738ed7-99cd-4587-8be8-ab9b4205f12d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '145'}, {'brand': 'Not:A-Brand', 'version': '99'}]",False,Windows,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
1760118921086x941497076227920600,2026-06-04 04:13:08.614000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546388614-fc0827d4-e018-4776-990b-dc9457c3c57a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:13:12.059000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546392059-27d4e018-5776-490b-9c94-57c3c57a53ea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:17:29.775000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546649775-495e20af-cdeb-44a6-9015-9e4db3f3a465,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,start,start,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,page
1760118921086x941497076227920600,2026-06-04 04:13:24.386000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546404386-b5301d9b-32d6-42c4-a8b7-bd04a2dd3cce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1746827109704x963221719337950200,false,,,,,,,,,,,profile_arrow,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:18:13.946000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546693946-16f72e34-0611-4aac-8ef3-f5bbf8a27ba2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1753465897836x101289632151690960,false,,,,,,,,,,,profile_arrow,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:13:15.139000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546395139-71e9b530-1d9b-42d6-82c4-a8b7bd04a2dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1746827109704x963221719337950200,false,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:17:53.250000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546673250-a2fc2e8f-6eb6-42d1-a29d-3d8f3aed103d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1753982403438x535213824960417500,true,main_list,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:18:06.833000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546686833-3aed103d-16f7-4e34-8611-aaac4ef3f5bb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,main_list,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:20:57.789000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546857789-f10136d1-37aa-4e94-99c2-e88e13b68fa7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
1760118921086x941497076227920600,2026-06-04 04:20:58.294000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546858294-37aa8e94-99c2-488e-93b6-8fa7038958fc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1770943484557x164806709481949200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:17:39.299000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546659299-975074a0-f230-453d-8d5a-36dea07154e0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
1760118921086x941497076227920600,2026-06-04 04:18:05.912000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546685912-82d1a29d-3d8f-4aed-903d-16f72e340611,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,main_search,,,,,,,,Other,,,lawyer,,,search
1760118921086x941497076227920600,2026-06-04 04:21:05.804000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546865804-d444c4c4-ff62-428a-b35c-143f3b017b9d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=jkk%20leagal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=jkk%20leagal&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=jkk%20leagal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=jkk%20leagal&category=,search,search,,,,,page
1760118921086x941497076227920600,2026-06-04 04:17:27.373000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546647374-ef7835fa-249d-4677-be05-c5a5ed606cc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,navbar,,,,,,,,,,list_your_business,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:21:04.419000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546864419-99c2e88e-13b6-4fa7-8389-58fc9d9a75f1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,,jkk leagal,,,search
1760118921086x941497076227920600,2026-06-04 04:17:51.034000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546671034-f230353d-0d5a-46de-a071-54e060337a5f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:18:06.229000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546686229-a29d3d8f-3aed-403d-96f7-2e340611aaac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,search,search,,,,,page
1760118921086x941497076227920600,2026-06-04 04:18:06.531000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546686531-3d8f3aed-103d-46f7-ae34-0611aaac4ef3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:21:04.109000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546864109-8e9499c2-e88e-43b6-8fa7-038958fc9d9a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:21:06.422000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546866422-ff62028a-b35c-443f-bb01-7b9d0d25f9d1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=jkk%20leagal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=jkk%20leagal&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1770943484557x164806709481949200,true,main_list,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:17:39.818000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546659818-74a0f230-353d-4d5a-b6de-a07154e06033,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744335958024x226211831616957250, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:17:51.337000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546671337-353d0d5a-36de-4071-94e0-60337a5ff67a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,Finance,,,,,,,,,,lawyer,,,search
1760118921086x941497076227920600,2026-06-04 04:17:53.555000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546673555-2e8f6eb6-82d1-429d-bd8f-3aed103d16f7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1775244057768x699511577684581800,false,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:21:06.106000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546866106-c4c4ff62-028a-435c-943f-3b017b9d0d25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=jkk%20leagal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=jkk%20leagal&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,true,sidebar,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:18:05.609000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546685609-6eb682d1-a29d-4d8f-baed-103d16f72e34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Finance,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,,search,,,,button_click
1760118921086x941497076227920600,2026-06-04 04:18:07.147000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546687147-103d16f7-2e34-4611-aaac-4ef3f5bbf8a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,"1744260813114x505427712482621440, 1753465897836x101289632151690960",false,,,,,,,,,,,,,,,impression
1760118921086x941497076227920600,2026-06-04 04:21:06.733000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1780546866733-028ab35c-143f-4b01-bb9d-0d25f9d1f7bb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=jkk%20leagal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=jkk%20leagal&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,,false,,,,,,,,,,,,,,,impression
,2026-06-04 07:30:00.739000+00:00,2e152802-3fa4-4a4e-b684-653b472506c1,ajs-next-1780558200739-3fa4ca4e-f684-453b-8725-06c137c6bb4b,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,impression
