userId,messageId,name,originalTimestamp,category,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,sponsored_listing,location,search_text,city,parish,event_type
,ajs-next-1773682059887-d37f95f8-026f-4ac1-9a07-acd9fe96cb95,,2026-03-16 17:27:39.887000+00:00,,f94723ba-d37f-45f8-826f-3ac11a07acd9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '144'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Not(A:Brand', 'version': '99'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1770943484557x164806709481949200",,,,true,,,,,impression
,ajs-next-1773681739077-f8fdfc60-ac78-48c3-949b-5d4097986495,,2026-03-16 17:22:19.077000+00:00,,582f5107-f8fd-4c60-ac78-78c3149b5d40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1743547621069x279645472884266780, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,,,true,,,,,impression
,ajs-next-1773681856019-58208e2c-7ca1-4345-ab06-62de7234865f,,2026-03-16 17:24:16.019000+00:00,,d1e05820-8e2c-4ca1-b345-ab0662de7234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1743549178851x847080663521240200",,,,true,,,,,impression
,ajs-next-1773681835406-1482205b-8f06-49e3-be29-313ffb48c537,,2026-03-16 17:23:55.406000+00:00,,b3191482-205b-4f06-89e3-be29313ffb48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1771436045389x658317953644361100",,,,true,,,,,impression
,ajs-next-1773681917130-a1843e59-3f84-4a85-9bf6-8285c454df78,,2026-03-16 17:25:17.130000+00:00,,deb27526-a184-4e59-bf84-fa85dbf68285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753374338412x209529915103450200",,,,true,,,,,impression
,ajs-next-1773681751008-7d16e591-064e-44d4-83aa-368e8f3f8518,,2026-03-16 17:22:31.008000+00:00,,6c08ba1a-7d16-4591-864e-84d403aa368e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,,,true,,,,,impression
,ajs-next-1773681835672-205b8f06-89e3-4e29-b13f-fb48c53730e2,,2026-03-16 17:23:55.672000+00:00,,b3191482-205b-4f06-89e3-be29313ffb48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1771436045389x658317953644361100",,,,true,,,,,impression
,ajs-next-1773682058579-23bad37f-95f8-426f-bac1-1a07acd9fe96,,2026-03-16 17:27:38.579000+00:00,,f94723ba-d37f-45f8-826f-3ac11a07acd9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '144'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Not(A:Brand', 'version': '99'}]",False,Windows,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1770943484557x164806709481949200",,,,true,,,,,impression
,ajs-next-1773681926328-3432fa56-669d-4868-90e4-4de2100f6253,,2026-03-16 17:25:26.328000+00:00,,b1dcffd4-3432-4a56-a69d-186850e44de2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743549178851x847080663521240200",,,,true,,,,,impression
,ajs-next-1773681935644-38111d05-5540-4966-b117-aa3758bc6d47,business_profile,2026-03-16 17:25:35.644000+00:00,profile,111d0555-4079-46f1-97aa-3758bc6d4796,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,,,,,,,page
